Date,RGTI,IONQ,QNTM.MI,RACE.MI,LEGN,TTWO,LGND,SMR
2026-03-27,11.547373669886378,23.848968436913356,19.100000381469727,275.1668395996094,14.564254751411562,164.4460502866013,169.46551106384803,8.92927580535399
2026-03-30,11.225193185946258,23.13782150027271,19.0939998626709,286.6362609863281,15.06264293021489,168.01243294481418,167.62955600271115,8.919242911501573
2026-03-31,12.251304748356139,25.157059538466722,19.059999465942383,285.74639892578125,15.785335140265389,172.3385109953369,174.2145957891049,9.458984736639097
2026-04-01,11.663865494287913,24.010283908507326,19.90999984741211,294.4472961425781,16.45900953832308,171.2428226201905,172.46968689016927,8.86453797341044
2026-04-02,12.242706737655249,25.279161992981912,19.81999969482422,292.1732177734375,16.51341835205584,172.44184695107765,172.20027238848414,8.75711574289012
2026-04-03,12.294499055404202,25.38610455220706,19.81999969482422,292.1732177734375,16.58327775722974,173.17135580250155,172.92875926766172,8.794162396938045
2026-04-06,12.337101597726011,25.40400371402812,19.81999969482422,292.1732177734375,16.2293707539446,170.88623774440632,176.89840123828557,8.835797596860164
2026-04-07,11.991807443311043,24.68544707720552,19.711999893188477,283.521728515625,15.587616385981015,171.84502644277921,177.7109647903712,7.936774070799778
2026-04-08,12.433029586244258,24.8061618364409,20.610000610351562,299.1438293457031,15.65894261004886,172.95859443638207,178.05843968459646,8.437004109067418
2026-04-09,12.273401372924715,24.083654752581136,20.454999923706055,296.9685974121094,15.609776925294819,169.86352956573128,176.37331773780286,7.976424302035258
2026-04-10,12.556392015487996,24.62524047047634,20.524999618530273,298.25396728515625,15.532974955382894,168.56186750796877,175.27627897358886,7.877681780487404
2026-04-13,12.95914793666949,25.490035865452377,20.59000015258789,295.7821044921875,15.15183953645899,172.46887089887036,182.81563425774564,8.205461685759987
2026-04-14,14.33443967977505,30.385270503173736,21.209999084472656,301.9123229980469,15.880893416872333,174.2734747810444,197.4192944293885,8.709424979754235
2026-04-15,16.19572639573282,36.65437698814172,22.309999465942383,299.3415832519531,17.390701331230296,181.4921296714448,190.7637822434331,9.924225570621804
2026-04-16,16.470261786404617,37.83502687799735,22.81999969482422,301.6651306152344,17.850545171308116,181.1559303405004,189.0396497401033,9.661988539753311
2026-04-17,16.812745521378446,39.11658074387995,23.219999313354492,317.4850158691406,17.966977968990097,179.95833132673712,196.74562821704586,10.736054021481843
2026-04-20,16.72738762293827,41.15414409134826,23.0,311.95001220703125,21.352118922330344,184.69115177477437,197.40702664527214,10.893243060488249
2026-04-21,15.486585203629774,39.27228188051852,23.15999984741211,309.29998779296875,21.401187298725958,184.6934342491729,192.34762957534116,9.902928794952993
2026-04-22,15.650201481008997,40.3260927930204,23.25,308.1000061035156,22.07887637148837,185.7844208523582,193.17526091940385,11.554583189239485
2026-04-23,14.402824678789734,37.27136615485386,22.975000381469727,305.8500061035156,20.49369799758364,179.30917572529444,195.18132870374518,10.866187848634627
2026-04-24,14.216168328835732,36.53751861133832,22.829999923706055,299.54998779296875,20.455533121677878,180.37672276995278,197.93938527003314,10.236325557340267
2026-04-27,14.445029526742193,37.44944425611153,22.895000457763672,296.1000061035156,20.20253967355259,182.6087552638313,206.5442710706765,10.806009441266319
2026-04-28,13.9805052836703,36.74680998462838,22.78499984741211,291.45001220703125,20.096443519388203,181.6953913712915,198.1666388560025,10.082341326433442
2026-04-29,13.722672018647291,35.93667474021408,23.0,290.25,19.431918509258537,183.77115399640596,191.89552569211136,9.660487798525926
2026-04-30,14.934059401314263,38.614596835266696,23.434999465942383,293.3500061035156,20.128886452610875,182.9400754164755,196.36789307963394,10.663517052976907
2026-05-01,14.920150103373423,39.38919692337276,23.434999465942383,293.3500061035156,20.112362469440757,184.1828576353535,193.91079862499424,10.350321564421735
2026-05-04,15.093853019754278,39.01377095415893,24.024999618530273,291.04998779296875,22.598140552682224,192.02449525053805,194.73627888314425,10.386617314266969
2026-05-05,15.626148320473137,41.05391902516244,24.399999618530273,279.54998779296875,24.38431751674745,190.82374789086074,198.6838648923303,10.152291961050626
